Time,DPOS(0),MPOS(0),MSPEED(0),DRIVE_FE(0)
3.041,83.96866,83.96866,0.0,0.0
3.042,83.96866,83.96866,0.00048,0.0
3.043,83.96866,83.96866,-0.00048,0.0
3.044,83.96866,83.96866,0.00095,0.0
3.045,83.96866,83.96866,-0.00048,0.0
3.046,83.96866,83.96866,0.0,0.0
3.047,83.96866,83.96866,0.0,0.0
3.048,83.96866,83.96866,0.0,0.0
3.049,83.96866,83.96866,0.0,0.0
3.05,83.96866,83.96866,0.00048,0.0
3.051,83.96866,83.96866,-0.00095,0.0
3.052,83.96866,83.96866,0.0,0.0
3.053,83.96866,83.96866,0.00095,0.0
3.054,83.96866,83.96866,-0.00095,0.0
3.055,83.96866,83.96866,0.00048,0.0
3.056,83.96866,83.96866,-0.00048,0.0
3.057,83.96866,83.96866,0.00048,0.0
3.058,83.96866,83.96866,0.0,0.0
3.059,83.96866,83.96866,0.0,0.0
3.06,83.96866,83.96866,-0.00048,0.0
3.061,83.96866,83.96866,0.00048,0.0
3.062,83.96866,83.96866,-0.00048,0.0
3.063,83.96866,83.96866,0.0,0.0
3.064,83.96866,83.96866,0.00048,0.0
3.065,83.96866,83.96866,0.0,0.0
3.066,83.96866,83.96866,-0.00048,0.0
3.067,83.96866,83.96866,0.00048,0.0
3.068,83.96866,83.96866,0.0,0.0
3.069,83.96866,83.96866,0.0,0.0
3.07,83.96866,83.96866,0.0,0.0
3.071,83.96866,83.96866,0.00048,0.0
3.072,83.96866,83.96866,-0.00048,0.0
3.073,83.96866,83.96866,0.0,0.0
3.074,83.96866,83.96866,0.0,0.0
3.075,83.96866,83.96866,0.00048,0.0
3.076,83.96866,83.96866,-0.00048,0.0
3.077,83.96866,83.96866,0.0,0.0
3.078,83.96866,83.96866,0.0,0.0
3.079,83.96866,83.96866,0.0,0.0
3.08,83.96866,83.96866,-0.00048,0.0
3.081,83.96866,83.96866,0.0,0.0
3.082,83.96866,83.96866,0.0,0.0
3.083,83.96866,83.96866,0.0,0.0
3.084,83.96866,83.96866,0.00048,0.0
3.085,83.96866,83.96866,0.0,0.0
3.086,83.96866,83.96866,0.0,0.0
3.087,83.96866,83.96866,0.0,0.0
3.088,83.96866,83.96866,0.0,0.0
3.089,83.96866,83.96866,0.0,0.0
3.09,83.96866,83.96866,0.0,0.0
3.091,83.96866,83.96866,0.0,0.0
3.092,83.96866,83.96866,0.00048,0.0
3.093,83.96866,83.96866,-0.00048,0.0
3.094,83.96866,83.96866,0.0,0.0
3.095,83.96866,83.96866,-0.00048,0.0
3.096,83.96866,83.96866,0.00095,0.0
3.097,83.96866,83.96866,0.0,0.0
3.098,83.96866,83.96866,0.0,0.0
3.099,83.96866,83.96866,0.0,0.0
3.1,83.96866,83.96866,0.0,0.0
3.101,83.96866,83.96866,-0.00048,0.0
3.102,83.96866,83.96866,0.00048,0.0
3.103,83.96866,83.96866,-0.00048,0.0
3.104,83.96866,83.96866,0.0,0.0
3.105,83.96866,83.96866,0.00048,0.0
3.106,83.96866,83.96866,0.0,0.0
3.107,83.96866,83.96866,0.0,0.0
3.108,83.96866,83.96866,0.0,0.0
3.109,83.96866,83.96866,0.0,0.0
3.11,83.96866,83.96866,-0.00048,0.0
3.111,83.96866,83.96866,0.0,0.0
3.112,83.96866,83.96866,0.00095,0.0
3.113,83.96866,83.96866,-0.00048,0.0
3.114,83.96866,83.96866,0.0,0.0
3.115,83.96866,83.96866,0.0,0.0
3.116,83.96866,83.96866,0.0,0.0
3.117,83.96866,83.96866,0.0,0.0
3.118,83.96866,83.96866,-0.00048,0.0
3.119,83.96866,83.96866,0.0,0.0
3.12,83.96866,83.96866,0.0,0.0
3.121,83.96866,83.96866,0.0,0.0
3.122,83.96866,83.96866,0.0,0.0
3.123,83.96866,83.96866,0.00048,0.0
3.124,83.96866,83.96866,-0.00048,0.0
3.125,83.96866,83.96866,0.00048,0.0
3.126,83.96866,83.96866,0.0,0.0
3.127,83.96866,83.96866,-0.00048,0.0
3.128,83.96866,83.96866,0.0,0.0
3.129,83.96866,83.96866,0.00048,0.0
3.13,83.96866,83.96866,0.0,0.0
3.131,83.96866,83.96866,0.0,0.0
3.132,83.96866,83.96866,0.00048,0.0
3.133,83.96866,83.96866,-0.00095,0.0
3.134,83.96866,83.96866,0.00048,0.0
3.135,83.96866,83.96866,-0.00048,0.0
3.136,83.96866,83.96866,0.0,0.0
3.137,83.96866,83.96866,0.0,0.0
3.138,83.96866,83.96866,0.0,0.0
3.139,83.96866,83.96866,0.00048,0.0
3.14,83.96866,83.96866,-0.00048,0.0
3.141,83.96866,83.96866,0.00048,0.0
3.142,83.96866,83.96866,-0.00048,0.0
3.143,83.96866,83.96866,0.00048,0.0
3.144,83.96866,83.96866,-0.00048,0.0
3.145,83.96866,83.96866,0.0,0.0
3.146,83.96866,83.96866,0.00048,0.0
3.147,83.96866,83.96866,-0.00048,0.0
3.148,83.96866,83.96866,0.00048,0.0
3.149,83.96866,83.96866,0.0,0.0
3.15,83.96866,83.96866,-0.00048,0.0
3.151,83.96866,83.96866,0.00048,0.0
3.152,83.96866,83.96866,0.0,0.0
3.153,83.96866,83.96866,0.0,0.0
3.154,83.96866,83.96866,0.0,0.0
3.155,83.96866,83.96866,-0.00048,0.0
3.156,83.96866,83.96866,0.00048,0.0
3.157,83.96866,83.96866,0.0,0.0
3.158,83.96866,83.96866,-0.00048,0.0
3.159,83.96866,83.96866,0.0,0.0
3.16,83.96866,83.96866,0.00048,0.0
3.161,83.96866,83.96866,-0.00048,0.0
3.162,83.96866,83.96866,0.0,0.0
3.163,83.96866,83.96866,0.0,0.0
3.164,83.96866,83.96866,0.0,0.0
3.165,83.96866,83.96866,0.0,0.0
3.166,83.96866,83.96866,0.00048,0.0
3.167,83.96866,83.96866,-0.00048,0.0
3.168,83.96866,83.96866,0.0,0.0
3.169,83.96866,83.96866,0.00048,0.0
3.17,83.96866,83.96866,-0.00048,0.0
3.171,83.96866,83.96866,0.00048,0.0
3.172,83.96866,83.96866,0.0,0.0
3.173,83.96866,83.96866,0.0,0.0
3.174,83.96866,83.96866,0.0,0.0
3.175,83.96866,83.96866,0.0,0.0
3.176,83.96866,83.96866,-0.00095,0.0
3.177,83.96866,83.96866,0.00095,0.0
3.178,83.96866,83.96866,0.0,0.0
3.179,83.96866,83.96866,0.0,0.0
3.18,83.96866,83.96866,0.00048,0.0
3.181,83.96866,83.96866,-0.00048,0.0
3.182,83.96866,83.96866,-0.00048,0.0
3.183,83.96866,83.96866,0.0,0.0
3.184,83.96866,83.96866,0.00048,0.0
3.185,83.96866,83.96866,0.0,0.0
3.186,83.96866,83.96866,0.0,0.0
3.187,83.96866,83.96866,0.0,0.0
3.188,83.96866,83.96866,0.0,0.0
3.189,83.96866,83.96866,0.0,0.0
3.19,83.96866,83.96866,0.0,0.0
3.191,83.96866,83.96866,-0.00095,0.0
3.192,83.96866,83.96866,0.00048,0.0
3.193,83.96866,83.96866,0.00048,0.0
3.194,83.96866,83.96866,0.0,0.0
3.195,83.96866,83.96866,-0.00048,0.0
3.196,83.96866,83.96866,0.0,0.0
3.197,83.96866,83.96866,0.0,0.0
3.198,83.96866,83.96866,-0.00095,0.0
3.199,83.96866,83.96866,0.00048,0.0
3.2,83.96866,83.96866,0.00048,0.0
3.201,83.96866,83.96866,0.00048,0.0
3.202,83.96866,83.96866,0.0,0.0
3.203,83.96866,83.96866,-0.00048,0.0
3.204,83.96866,83.96866,0.0,0.0
3.205,83.96866,83.96866,0.0,0.0
3.206,83.96866,83.96866,0.00048,0.0
3.207,83.96866,83.96866,-0.00048,0.0
3.208,83.96866,83.96866,0.00048,0.0
3.209,83.96866,83.96866,0.0,0.0
3.21,83.96866,83.96866,0.0,0.0
3.211,83.96866,83.96866,0.00048,0.0
3.212,83.96866,83.96866,-0.00095,0.0
3.213,83.96866,83.96866,0.0,0.0
3.214,83.96866,83.96866,0.00048,0.0
3.215,83.96866,83.96866,-0.00048,0.0
3.216,83.96866,83.96866,0.00048,0.0
3.217,83.96866,83.96866,-0.00048,0.0
3.218,83.96866,83.96866,0.0,0.0
3.219,83.96866,83.96866,0.00048,0.0
3.22,83.96866,83.96866,-0.00048,0.0
3.221,83.96866,83.96866,0.00048,0.0
3.222,83.96866,83.96866,0.0,0.0
3.223,83.96866,83.96866,-0.00048,0.0
3.224,83.96866,83.96866,0.00095,0.0
3.225,83.96866,83.96866,-0.00048,0.0
3.226,83.96866,83.96866,0.0,0.0
3.227,83.96866,83.96866,0.0,0.0
3.228,83.96866,83.96866,0.00048,0.0
3.229,83.96866,83.96866,-0.00048,0.0
3.23,83.96866,83.96866,0.00048,0.0
3.231,83.96866,83.96866,-0.00095,0.0
3.232,83.96866,83.96866,0.0,0.0
3.233,83.96866,83.96866,0.0,0.0
3.234,83.96866,83.96866,0.00048,0.0
3.235,83.96866,83.96866,-0.00048,0.0
3.236,83.96866,83.96866,0.00048,0.0
3.237,83.96866,83.96866,-0.00048,0.0
3.238,83.96866,83.96866,0.0,0.0
3.239,83.96866,83.96866,0.0,0.0
3.24,83.96866,83.96866,0.0,0.0
3.241,83.96866,83.96866,0.0,0.0
3.242,83.96866,83.96866,0.00048,0.0
3.243,83.96866,83.96866,0.00048,0.0
3.244,83.96866,83.96866,-0.00048,0.0
3.245,83.96866,83.96866,-0.00095,0.0
3.246,83.96866,83.96866,0.00095,0.0
3.247,83.96866,83.96866,0.0,0.0
3.248,83.96866,83.96866,-0.00048,0.0
3.249,83.96866,83.96866,0.0,0.0
3.25,83.96866,83.96866,0.0,0.0
3.251,83.96866,83.96866,0.00048,0.0
3.252,83.96866,83.96866,0.00048,0.0
3.253,83.96866,83.96866,-0.00048,0.0
3.254,83.96866,83.96866,-0.00048,0.0
3.255,83.96866,83.96866,0.00048,0.0
3.256,83.96866,83.96866,0.0,0.0
3.257,83.96866,83.96866,0.0,0.0
3.258,83.96866,83.96866,-0.00048,0.0
3.259,83.96866,83.96866,0.00095,0.0
3.26,83.96866,83.96866,-0.00048,0.0
3.261,83.96866,83.96866,0.0,0.0
3.262,83.96866,83.96866,0.0,0.0
3.263,83.96866,83.96866,0.0,0.0
3.264,83.96866,83.96866,0.0,0.0
3.265,83.96866,83.96866,-0.00048,0.0
3.266,83.96866,83.96866,-0.00048,0.0
3.267,83.96866,83.96866,0.00048,0.0
3.268,83.96866,83.96866,0.00095,0.0
3.269,83.96866,83.96866,-0.00095,0.0
3.27,83.96866,83.96866,0.0,0.0
3.271,83.96866,83.96866,0.00048,0.0
3.272,83.96866,83.96866,0.0,0.0
3.273,83.96866,83.96866,-0.00048,0.0
3.274,83.96866,83.96866,0.0,0.0
3.275,83.96866,83.96866,0.0,0.0
3.276,83.96866,83.96866,0.00048,0.0
3.277,83.96866,83.96866,0.0,0.0
3.278,83.96866,83.96866,0.0,0.0
3.279,83.96866,83.96866,0.00048,0.0
3.28,83.96866,83.96866,-0.00048,0.0
3.281,83.96866,83.96866,0.00048,0.0
3.282,83.96866,83.96866,0.0,0.0
3.283,83.96866,83.96866,-0.00048,0.0
3.284,83.96866,83.96866,0.0,0.0
3.285,83.96866,83.96866,0.00048,0.0
3.286,83.96866,83.96866,0.0,0.0
3.287,83.96866,83.96866,-0.00048,0.0
3.288,83.96866,83.96866,0.00048,0.0
3.289,83.96866,83.96866,-0.00048,0.0
3.29,83.96866,83.96866,0.00095,0.0
3.291,83.96866,83.96866,-0.00143,0.0
3.292,83.96866,83.96866,0.00095,0.0
3.293,83.96866,83.96866,-0.00048,0.0
3.294,83.96866,83.96866,0.0,0.0
3.295,83.96866,83.96866,0.0,0.0
3.296,83.96866,83.96866,0.0,0.0
3.297,83.96866,83.96866,0.0,0.0
3.298,83.96866,83.96866,0.0,0.0
3.299,83.96866,83.96866,0.00048,0.0
3.3,83.96866,83.96866,-0.00048,0.0
3.301,83.96866,83.96866,0.0,0.0
3.302,83.96866,83.96866,-0.00048,0.0
3.303,83.96866,83.96866,0.00048,0.0
3.304,83.96866,83.96866,0.0,0.0
3.305,83.96866,83.96866,-0.00048,0.0
3.306,83.96866,83.96866,0.00048,0.0
3.307,83.96866,83.96866,0.0,0.0
3.308,83.96866,83.96866,0.00048,0.0
3.309,83.96866,83.96866,0.0,0.0
3.31,83.96866,83.96866,-0.00048,0.0
3.311,83.96866,83.96866,0.00048,0.0
3.312,83.96866,83.96866,-0.00048,0.0
3.313,83.96866,83.96866,-0.00048,0.0
3.314,83.96866,83.96866,0.0,0.0
3.315,83.96866,83.96866,0.00048,0.0
3.316,83.96866,83.96866,0.00048,0.0
3.317,83.96866,83.96866,-0.00048,0.0
3.318,83.96866,83.96866,-0.00048,0.0
3.319,83.96866,83.96866,0.00095,0.0
3.32,83.96866,83.96866,0.0,0.0
3.321,83.96866,83.96866,0.0,0.0
3.322,83.96866,83.96866,-0.00048,0.0
3.323,83.96866,83.96866,0.00048,0.0
3.324,83.96866,83.96866,-0.00048,0.0
3.325,83.96866,83.96866,0.0,0.0
3.326,83.96866,83.96866,0.0,0.0
3.327,83.96866,83.96866,0.0,0.0
3.328,83.96866,83.96866,0.00048,0.0
3.329,83.96866,83.96866,-0.00048,0.0
3.33,83.96866,83.96866,0.0,0.0
3.331,83.96866,83.96866,0.0,0.0
3.332,83.96866,83.96866,0.00048,0.0
3.333,83.96866,83.96866,0.0,0.0
3.334,83.96866,83.96866,0.0,0.0
3.335,83.96866,83.96866,0.0,0.0
3.336,83.96866,83.96866,0.0,0.0
3.337,83.96866,83.96866,0.0,0.0
3.338,83.96866,83.96866,-0.00095,0.0
3.339,83.96866,83.96866,0.00048,0.0
3.34,83.96866,83.96866,0.0,0.0
3.341,83.96866,83.96866,0.0,0.0
3.342,83.96866,83.96866,0.00048,0.0
3.343,83.96866,83.96866,-0.00048,0.0
3.344,83.96866,83.96866,-0.00048,0.0
3.345,83.96866,83.96866,0.00048,0.0
3.346,83.96866,83.96866,0.00048,0.0
3.347,83.96866,83.96866,0.0,0.0
3.348,83.96866,83.96866,0.0,0.0
3.349,83.96866,83.96866,0.0,0.0
3.35,83.96866,83.96866,0.0,0.0
3.351,83.96866,83.96866,0.0,0.0
3.352,83.96866,83.96866,0.0,0.0
3.353,83.96866,83.96866,0.0,0.0
3.354,83.96866,83.96866,-0.00048,0.0
3.355,83.96866,83.96866,0.0,0.0
3.356,83.96866,83.96866,0.00048,0.0
3.357,83.96866,83.96866,-0.00048,0.0
3.358,83.96866,83.96866,0.0,0.0
3.359,83.96866,83.96866,0.00048,0.0
3.36,83.96866,83.96866,-0.00048,0.0
3.361,83.96866,83.96866,0.0,0.0
3.362,83.96866,83.96866,0.00048,0.0
3.363,83.96866,83.96866,0.00048,0.0
3.364,83.96866,83.96866,-0.00048,0.0
3.365,83.96866,83.96866,0.0,0.0
3.366,83.96866,83.96866,0.00048,0.0
3.367,83.96866,83.96866,-0.00095,0.0
3.368,83.96866,83.96866,0.00095,0.0
3.369,83.96866,83.96866,-0.00095,0.0
3.37,83.96866,83.96866,0.0,0.0
3.371,83.96866,83.96866,0.0,0.0
3.372,83.96866,83.96866,0.00048,0.0
3.373,83.96866,83.96866,-0.00048,0.0
3.374,83.96866,83.96866,0.0,0.0
3.375,83.96866,83.96866,0.0,0.0
3.376,83.96866,83.96866,0.00048,0.0
3.377,83.96866,83.96866,-0.00048,0.0
3.378,83.96866,83.96866,0.00048,0.0
3.379,83.96866,83.96866,-0.00048,0.0
3.38,83.96866,83.96866,0.00048,0.0
3.381,83.96866,83.96866,-0.00048,0.0
3.382,83.96866,83.96866,0.00048,0.0
3.383,83.96866,83.96866,0.0,0.0
3.384,83.96866,83.96866,0.00048,0.0
3.385,83.96866,83.96866,-0.00095,0.0
3.386,83.96866,83.96866,-0.00048,0.0
3.387,83.96866,83.96866,0.0,0.0
3.388,83.96866,83.96866,0.00048,0.0
3.389,83.96866,83.96866,0.00048,0.0
3.39,83.96866,83.96866,-0.00048,0.0
3.391,83.96866,83.96866,0.00048,0.0
3.392,83.96866,83.96866,-0.00048,0.0
3.393,83.96866,83.96866,0.00048,0.0
3.394,83.96866,83.96866,-0.00048,0.0
3.395,83.96866,83.96866,0.00048,0.0
3.396,83.96866,83.96866,0.0,0.0
3.397,83.96866,83.96866,0.0,0.0
3.398,83.96866,83.96866,0.0,0.0
3.399,83.96866,83.96866,-0.00048,0.0
3.4,83.96866,83.96866,0.00048,0.0
3.401,83.96866,83.96866,0.0,0.0
3.402,83.96866,83.96866,0.0,0.0
3.403,83.96866,83.96866,-0.00048,0.0
3.404,83.96866,83.96866,0.00048,0.0
3.405,83.96866,83.96866,-0.00048,0.0
3.406,83.96866,83.96866,0.0,0.0
3.407,83.96866,83.96866,0.00048,0.0
3.408,83.96866,83.96866,0.0,0.0
3.409,83.96866,83.96866,-0.00048,0.0
3.41,83.96866,83.96866,-0.00048,0.0
3.411,83.96866,83.96866,0.00095,0.0
3.412,83.96866,83.96866,0.0,0.0
3.413,83.96866,83.96866,0.0,0.0
3.414,83.96866,83.96866,0.0,0.0
3.415,83.96866,83.96866,0.00048,0.0
3.416,83.96866,83.96866,-0.00048,0.0
3.417,83.96866,83.96866,0.00048,0.0
3.418,83.96866,83.96866,0.0,0.0
3.419,83.96866,83.96866,-0.00095,0.0
3.42,83.96866,83.96866,0.00048,0.0
3.421,83.96866,83.96866,0.00048,0.0
3.422,83.96866,83.96866,0.0,0.0
3.423,83.96866,83.96866,-0.00048,0.0
3.424,83.96866,83.96866,0.0,0.0
3.425,83.96866,83.96866,0.0,0.0
3.426,83.96866,83.96866,-0.00048,0.0
3.427,83.96866,83.96866,0.00095,0.0
3.428,83.96866,83.96866,-0.00048,0.0
3.429,83.96866,83.96866,0.0,0.0
3.43,83.96866,83.96866,-0.00048,0.0
3.431,83.96866,83.96866,0.0,0.0
3.432,83.96866,83.96866,0.00048,0.0
3.433,83.96866,83.96866,0.00048,0.0
3.434,83.96866,83.96866,-0.00048,0.0
3.435,83.96866,83.96866,0.00048,0.0
3.436,83.96866,83.96866,-0.00048,0.0
3.437,83.96866,83.96866,0.0,0.0
3.438,83.96866,83.96866,-0.00048,0.0
3.439,83.96866,83.96866,0.0,0.0
3.44,83.96866,83.96866,0.00048,0.0
3.441,83.96866,83.96866,-0.00048,0.0
3.442,83.96866,83.96866,0.0,0.0
3.443,83.96866,83.96866,0.0,0.0
3.444,83.96866,83.96866,0.00048,0.0
3.445,83.96866,83.96866,-0.00095,0.0
3.446,83.96866,83.96866,0.00048,0.0
3.447,83.96866,83.96866,0.0,0.0
3.448,83.96866,83.96866,0.00048,0.0
3.449,83.96866,83.96866,-0.00095,0.0
3.45,83.96866,83.96866,0.00095,0.0
3.451,83.96866,83.96866,0.0,0.0
3.452,83.96866,83.96866,-0.00048,0.0
3.453,83.96866,83.96866,0.00048,0.0
3.454,83.96866,83.96866,-0.00048,0.0
3.455,83.96866,83.96866,0.0,0.0
3.456,83.96866,83.96866,0.00048,0.0
3.457,83.96866,83.96866,-0.00095,0.0
3.458,83.96866,83.96866,0.00048,0.0
3.459,83.96866,83.96866,0.00048,0.0
3.46,83.96866,83.96866,-0.00048,0.0
3.461,83.96866,83.96866,0.00095,0.0
3.462,83.96866,83.96866,-0.00048,0.0
3.463,83.96866,83.96866,-0.00048,0.0
3.464,83.96866,83.96866,0.0,0.0
3.465,83.96866,83.96866,0.0,0.0
3.466,83.96866,83.96866,0.0,0.0
3.467,83.96866,83.96866,0.00095,0.0
3.468,83.96866,83.96866,-0.00048,0.0
3.469,83.96866,83.96866,0.0,0.0
3.47,83.96866,83.96866,0.00048,0.0
3.471,83.96866,83.96866,-0.00048,0.0
3.472,83.96866,83.96866,0.0,0.0
3.473,83.96866,83.96866,0.0,0.0
3.474,83.96866,83.96866,-0.00048,0.0
3.475,83.96866,83.96866,0.00048,0.0
3.476,83.96866,83.96866,-0.00048,0.0
3.477,83.96866,83.96866,0.00048,0.0
3.478,83.96866,83.96866,-0.00048,0.0
3.479,83.96866,83.96866,0.0,0.0
3.48,83.96866,83.96866,0.00095,0.0
3.481,83.96866,83.96866,-0.00048,0.0
3.482,83.96866,83.96866,-0.00048,0.0
3.483,83.96866,83.96866,-0.00048,0.0
3.484,83.96866,83.96866,0.00095,0.0
3.485,83.96866,83.96866,-0.00048,0.0
3.486,83.96866,83.96866,0.00048,0.0
3.487,83.96866,83.96866,-0.00048,0.0
3.488,83.96866,83.96866,0.00048,0.0
3.489,83.96866,83.96866,0.0,0.0
3.49,83.96866,83.96866,-0.00048,0.0
3.491,83.96866,83.96866,0.00048,0.0
3.492,83.96866,83.96866,0.00048,0.0
3.493,83.96866,83.96866,-0.00095,0.0
3.494,83.96866,83.96866,0.00048,0.0
3.495,83.96866,83.96866,0.0,0.0
3.496,83.96866,83.96866,-0.00048,0.0
3.497,83.96866,83.96866,-0.00048,0.0
3.498,83.96866,83.96866,0.00095,0.0
3.499,83.96866,83.96866,0.0,0.0
3.5,83.96866,83.96866,-0.00048,0.0
3.501,83.96866,83.96866,0.0,0.0
3.502,83.96866,83.96866,-0.00048,0.0
3.503,83.96866,83.96866,0.00048,0.0
3.504,83.96866,83.96866,0.0,0.0
3.505,83.96866,83.96866,0.00048,0.0
3.506,83.96866,83.96866,0.0,0.0
3.507,83.96866,83.96866,0.0,0.0
3.508,83.96866,83.96866,0.0,0.0
3.509,83.96866,83.96866,0.0,0.0
3.51,83.96866,83.96866,-0.00048,0.0
3.511,83.96866,83.96866,0.0,0.0
3.512,83.96866,83.96866,0.0,0.0
3.513,83.96866,83.96866,0.00048,0.0
3.514,83.96866,83.96866,0.0,0.0
3.515,83.96866,83.96866,0.0,0.0
3.516,83.96866,83.96866,-0.00048,0.0
3.517,83.96866,83.96866,0.00048,0.0
3.518,83.96866,83.96866,0.0,0.0
3.519,83.96866,83.96866,0.00048,0.0
3.52,83.96866,83.96866,-0.00048,0.0
3.521,83.96866,83.96866,0.0,0.0
3.522,83.96866,83.96866,-0.00048,0.0
3.523,83.96866,83.96866,0.00048,0.0
3.524,83.96866,83.96866,0.0,0.0
3.525,83.96866,83.96866,0.0,0.0
3.526,83.96866,83.96866,0.0,0.0
3.527,83.96866,83.96866,0.0,0.0
3.528,83.96866,83.96866,-0.00048,0.0
3.529,83.96866,83.96866,0.00048,0.0
3.53,83.96866,83.96866,0.0,0.0
3.531,83.96866,83.96866,0.0,0.0
3.532,83.96866,83.96866,0.00048,0.0
3.533,83.96866,83.96866,-0.00095,0.0
3.534,83.96866,83.96866,0.00048,0.0
3.535,83.96866,83.96866,0.0,0.0
3.536,83.96866,83.96866,0.0,0.0
3.537,83.96866,83.96866,0.0,0.0
3.538,83.96866,83.96866,-0.00048,0.0
3.539,83.96866,83.96866,0.00048,0.0
3.54,83.96866,83.96866,0.00048,0.0
3.541,83.96866,83.96866,-0.00048,0.0
3.542,83.96866,83.96866,0.00048,0.0
3.543,83.96866,83.96866,-0.00048,0.0
3.544,83.96866,83.96866,0.00048,0.0
3.545,83.96866,83.96866,-0.00048,0.0
3.546,83.96866,83.96866,0.00048,0.0
3.547,83.96866,83.96866,0.0,0.0
3.548,83.96866,83.96866,0.0,0.0
3.549,83.96866,83.96866,-0.00095,0.0
3.55,83.96866,83.96866,0.00095,0.0
3.551,83.96866,83.96866,-0.00048,0.0
3.552,83.96866,83.96866,0.00048,0.0
3.553,83.96866,83.96866,-0.00048,0.0
3.554,83.96866,83.96866,-0.00048,0.0
3.555,83.96866,83.96866,0.0,0.0
3.556,83.96866,83.96866,0.00048,0.0
3.557,83.96866,83.96866,0.0,0.0
3.558,83.96866,83.96866,0.0,0.0
3.559,83.96866,83.96866,-0.00048,0.0
3.56,83.96866,83.96866,0.00095,0.0
3.561,83.96866,83.96866,-0.00048,0.0
3.562,83.96866,83.96866,0.0,0.0
3.563,83.96866,83.96866,0.00048,0.0
3.564,83.96866,83.96866,-0.00048,0.0
3.565,83.96866,83.96866,0.0,0.0
3.566,83.96866,83.96866,0.00048,0.0
3.567,83.96866,83.96866,0.0,0.0
3.568,83.96866,83.96866,0.0,0.0
3.569,83.96866,83.96866,0.0,0.0
3.57,83.96866,83.96866,-0.00048,0.0
3.571,83.96866,83.96866,0.0,0.0
3.572,83.96866,83.96866,0.0,0.0
3.573,83.96866,83.96866,0.00048,0.0
3.574,83.96866,83.96866,-0.00048,0.0
3.575,83.96866,83.96866,0.0,0.0
3.576,83.96866,83.96866,0.0,0.0
3.577,83.96866,83.96866,0.00048,0.0
3.578,83.96866,83.96866,0.0,0.0
3.579,83.96866,83.96866,-0.00048,0.0
3.58,83.96866,83.96866,0.0,0.0
3.581,83.96866,83.96866,0.00048,0.0
3.582,83.96866,83.96866,-0.00048,0.0
3.583,83.96866,83.96866,0.0,0.0
3.584,83.96866,83.96866,0.00048,0.0
3.585,83.96866,83.96866,-0.00048,0.0
3.586,83.96866,83.96866,0.0,0.0
3.587,83.96866,83.96866,0.00095,0.0
3.588,83.96866,83.96866,-0.00095,0.0
3.589,83.96866,83.96866,0.0,0.0
3.59,83.96866,83.96866,-0.00048,0.0
3.591,83.96866,83.96866,0.00095,0.0
3.592,83.96866,83.96866,-0.00048,0.0
3.593,83.96866,83.96866,0.00048,0.0
3.594,83.96866,83.96866,-0.00048,0.0
3.595,83.96866,83.96866,0.0,0.0
3.596,83.96866,83.96866,0.0,0.0
3.597,83.96866,83.96866,0.00048,0.0
3.598,83.96866,83.96866,-0.00048,0.0
3.599,83.96866,83.96866,0.0,0.0
3.6,83.96866,83.96866,0.00048,0.0
3.601,83.96866,83.96866,-0.00048,0.0
3.602,83.96866,83.96866,0.00048,0.0
3.603,83.96866,83.96866,0.0,0.0
3.604,83.96866,83.96866,-0.00048,0.0
3.605,83.96866,83.96866,0.0,0.0
3.606,83.96866,83.96866,0.0,0.0
3.607,83.96866,83.96866,0.00048,0.0
3.608,83.96866,83.96866,-0.00095,0.0
3.609,83.96866,83.96866,0.00143,0.0
3.61,83.96866,83.96866,-0.00048,0.0
3.611,83.96866,83.96866,0.0,0.0
3.612,83.96866,83.96866,-0.00048,0.0
3.613,83.96866,83.96866,0.00048,0.0
3.614,83.96866,83.96866,0.0,0.0
3.615,83.96866,83.96866,-0.00048,0.0
3.616,83.96866,83.96866,0.0,0.0
3.617,83.96866,83.96866,0.00048,0.0
3.618,83.96866,83.96866,0.00048,0.0
3.619,83.96866,83.96866,-0.00048,0.0
3.62,83.96866,83.96866,0.0,0.0
3.621,83.96866,83.96866,-0.00048,0.0
3.622,83.96866,83.96866,-0.00048,0.0
3.623,83.96866,83.96866,0.00095,0.0
3.624,83.96866,83.96866,0.0,0.0
3.625,83.96866,83.96866,0.0,0.0
3.626,83.96866,83.96866,-0.00048,0.0
3.627,83.96866,83.96866,0.00048,0.0
3.628,83.96866,83.96866,-0.00048,0.0
3.629,83.96866,83.96866,-0.00048,0.0
3.63,83.96866,83.96866,0.00143,0.0
3.631,83.96866,83.96866,-0.00048,0.0
3.632,83.96866,83.96866,-0.00095,0.0
3.633,83.96866,83.96866,0.00095,0.0
3.634,83.96866,83.96866,0.0,0.0
3.635,83.96866,83.96866,0.0,0.0
3.636,83.96866,83.96866,0.0,0.0
3.637,83.96866,83.96866,-0.00048,0.0
3.638,83.96866,83.96866,0.00048,0.0
3.639,83.96866,83.96866,0.00048,0.0
3.64,83.96866,83.96866,-0.00095,0.0
3.641,83.96866,83.96866,0.00048,0.0
3.642,83.96866,83.96866,0.0,0.0
3.643,83.96866,83.96866,-0.00048,0.0
3.644,83.96866,83.96866,0.0,0.0
3.645,83.96866,83.96866,0.00048,0.0
3.646,83.96866,83.96866,0.0,0.0
3.647,83.96866,83.96866,0.00048,0.0
3.648,83.96866,83.96866,-0.00048,0.0
3.649,83.96866,83.96866,0.00048,0.0
3.65,83.96866,83.96866,-0.00048,0.0
