Time,DPOS(0),MSPEED(0),DRIVE_FE(0),DEMAND_SPEED(0),DEMAND_SPEED_NORMALISED(0)
1.871,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.872,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.873,-582422454.0,2000.0,0.0,2.0,2000.0
1.874,-582422456.0,-2000.0,0.0,-2.0,-2000.0
1.875,-582422455.0,1000.0,0.0,1.0,1000.0
1.876,-582422455.0,0.0,0.0,0.0,0.0
1.877,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.878,-582422455.0,1000.0,0.0,1.0,1000.0
1.879,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.88,-582422455.0,1000.0,0.0,1.0,1000.0
1.881,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.882,-582422456.0,0.0,0.0,0.0,0.0
1.883,-582422455.0,1000.0,0.0,1.0,1000.0
1.884,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.885,-582422455.0,1000.0,0.0,1.0,1000.0
1.886,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.887,-582422456.0,0.0,0.0,0.0,0.0
1.888,-582422456.0,0.0,0.0,0.0,0.0
1.889,-582422456.0,0.0,0.0,0.0,0.0
1.89,-582422455.0,1000.0,0.0,1.0,1000.0
1.891,-582422455.0,0.0,0.0,0.0,0.0
1.892,-582422455.0,0.0,0.0,0.0,0.0
1.893,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.894,-582422457.0,-1000.0,0.0,-1.0,-1000.0
1.895,-582422456.0,1000.0,0.0,1.0,1000.0
1.896,-582422456.0,0.0,0.0,0.0,0.0
1.897,-582422456.0,0.0,0.0,0.0,0.0
1.898,-582422456.0,0.0,0.0,0.0,0.0
1.899,-582422455.0,1000.0,0.0,1.0,1000.0
1.9,-582422455.0,0.0,0.0,0.0,0.0
1.901,-582422457.0,-2000.0,0.0,-2.0,-2000.0
1.902,-582422455.0,2000.0,0.0,2.0,2000.0
1.903,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.904,-582422456.0,0.0,0.0,0.0,0.0
1.905,-582422456.0,0.0,0.0,0.0,0.0
1.906,-582422455.0,1000.0,0.0,1.0,1000.0
1.907,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.908,-582422455.0,1000.0,0.0,1.0,1000.0
1.909,-582422457.0,-2000.0,0.0,-2.0,-2000.0
1.91,-582422455.0,2000.0,0.0,2.0,2000.0
1.911,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.912,-582422455.0,1000.0,0.0,1.0,1000.0
1.913,-582422455.0,0.0,0.0,0.0,0.0
1.914,-582422455.0,0.0,0.0,0.0,0.0
1.915,-582422455.0,0.0,0.0,0.0,0.0
1.916,-582422455.0,0.0,0.0,0.0,0.0
1.917,-582422454.0,1000.0,0.0,1.0,1000.0
1.918,-582422456.0,-2000.0,0.0,-2.0,-2000.0
1.919,-582422454.0,2000.0,0.0,2.0,2000.0
1.92,-582422456.0,-2000.0,0.0,-2.0,-2000.0
1.921,-582422457.0,-1000.0,0.0,-1.0,-1000.0
1.922,-582422456.0,1000.0,0.0,1.0,1000.0
1.923,-582422455.0,1000.0,0.0,1.0,1000.0
1.924,-582422455.0,0.0,0.0,0.0,0.0
1.925,-582422455.0,0.0,0.0,0.0,0.0
1.926,-582422455.0,0.0,0.0,0.0,0.0
1.927,-582422454.0,1000.0,0.0,1.0,1000.0
1.928,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.929,-582422455.0,0.0,0.0,0.0,0.0
1.93,-582422455.0,0.0,0.0,0.0,0.0
1.931,-582422455.0,0.0,0.0,0.0,0.0
1.932,-582422454.0,1000.0,0.0,1.0,1000.0
1.933,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.934,-582422455.0,0.0,0.0,0.0,0.0
1.935,-582422455.0,0.0,0.0,0.0,0.0
1.936,-582422455.0,0.0,0.0,0.0,0.0
1.937,-582422455.0,0.0,0.0,0.0,0.0
1.938,-582422454.0,1000.0,0.0,1.0,1000.0
1.939,-582422454.0,0.0,0.0,0.0,0.0
1.94,-582422454.0,0.0,0.0,0.0,0.0
1.941,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.942,-582422454.0,1000.0,0.0,1.0,1000.0
1.943,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.944,-582422455.0,0.0,0.0,0.0,0.0
1.945,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.946,-582422455.0,1000.0,0.0,1.0,1000.0
1.947,-582422457.0,-2000.0,0.0,-2.0,-2000.0
1.948,-582422455.0,2000.0,0.0,2.0,2000.0
1.949,-582422457.0,-2000.0,0.0,-2.0,-2000.0
1.95,-582422456.0,1000.0,0.0,1.0,1000.0
1.951,-582422455.0,1000.0,0.0,1.0,1000.0
1.952,-582422455.0,0.0,0.0,0.0,0.0
1.953,-582422455.0,0.0,0.0,0.0,0.0
1.954,-582422454.0,1000.0,0.0,1.0,1000.0
1.955,-582422454.0,0.0,0.0,0.0,0.0
1.956,-582422456.0,-2000.0,0.0,-2.0,-2000.0
1.957,-582422454.0,2000.0,0.0,2.0,2000.0
1.958,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.959,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.96,-582422455.0,1000.0,0.0,1.0,1000.0
1.961,-582422455.0,0.0,0.0,0.0,0.0
1.962,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.963,-582422455.0,1000.0,0.0,1.0,1000.0
1.964,-582422454.0,1000.0,0.0,1.0,1000.0
1.965,-582422456.0,-2000.0,0.0,-2.0,-2000.0
1.966,-582422456.0,0.0,0.0,0.0,0.0
1.967,-582422456.0,0.0,0.0,0.0,0.0
1.968,-582422455.0,1000.0,0.0,1.0,1000.0
1.969,-582422455.0,0.0,0.0,0.0,0.0
1.97,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.971,-582422455.0,1000.0,0.0,1.0,1000.0
1.972,-582422455.0,0.0,0.0,0.0,0.0
1.973,-582422455.0,0.0,0.0,0.0,0.0
1.974,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.975,-582422454.0,2000.0,0.0,2.0,2000.0
1.976,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.977,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.978,-582422456.0,0.0,0.0,0.0,0.0
1.979,-582422456.0,0.0,0.0,0.0,0.0
1.98,-582422456.0,0.0,0.0,0.0,0.0
1.981,-582422455.0,1000.0,0.0,1.0,1000.0
1.982,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.983,-582422456.0,0.0,0.0,0.0,0.0
1.984,-582422456.0,0.0,0.0,0.0,0.0
1.985,-582422456.0,0.0,0.0,0.0,0.0
1.986,-582422455.0,1000.0,0.0,1.0,1000.0
1.987,-582422454.0,1000.0,0.0,1.0,1000.0
1.988,-582422456.0,-2000.0,0.0,-2.0,-2000.0
1.989,-582422456.0,0.0,0.0,0.0,0.0
1.99,-582422455.0,1000.0,0.0,1.0,1000.0
1.991,-582422455.0,0.0,0.0,0.0,0.0
1.992,-582422454.0,1000.0,0.0,1.0,1000.0
1.993,-582422455.0,-1000.0,0.0,-1.0,-1000.0
1.994,-582422456.0,-1000.0,0.0,-1.0,-1000.0
1.995,-582422456.0,0.0,0.0,0.0,0.0
1.996,-582422456.0,0.0,0.0,0.0,0.0
1.997,-582422456.0,0.0,0.0,0.0,0.0
1.998,-582422455.0,1000.0,0.0,1.0,1000.0
1.999,-582422455.0,0.0,0.0,0.0,0.0
2.0,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.001,-582422455.0,1000.0,0.0,1.0,1000.0
2.002,-582422455.0,0.0,0.0,0.0,0.0
2.003,-582422455.0,0.0,0.0,0.0,0.0
2.004,-582422455.0,0.0,0.0,0.0,0.0
2.005,-582422454.0,1000.0,0.0,1.0,1000.0
2.006,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.007,-582422455.0,0.0,0.0,0.0,0.0
2.008,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.009,-582422456.0,0.0,0.0,0.0,0.0
2.01,-582422456.0,0.0,0.0,0.0,0.0
2.011,-582422456.0,0.0,0.0,0.0,0.0
2.012,-582422455.0,1000.0,0.0,1.0,1000.0
2.013,-582422455.0,0.0,0.0,0.0,0.0
2.014,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.015,-582422456.0,0.0,0.0,0.0,0.0
2.016,-582422456.0,0.0,0.0,0.0,0.0
2.017,-582422456.0,0.0,0.0,0.0,0.0
2.018,-582422454.0,2000.0,0.0,2.0,2000.0
2.019,-582422454.0,0.0,0.0,0.0,0.0
2.02,-582422454.0,0.0,0.0,0.0,0.0
2.021,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.022,-582422456.0,0.0,0.0,0.0,0.0
2.023,-582422455.0,1000.0,0.0,1.0,1000.0
2.024,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.025,-582422455.0,1000.0,0.0,1.0,1000.0
2.026,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.027,-582422456.0,0.0,0.0,0.0,0.0
2.028,-582422455.0,1000.0,0.0,1.0,1000.0
2.029,-582422455.0,0.0,0.0,0.0,0.0
2.03,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.031,-582422455.0,1000.0,0.0,1.0,1000.0
2.032,-582422454.0,1000.0,0.0,1.0,1000.0
2.033,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.034,-582422456.0,0.0,0.0,0.0,0.0
2.035,-582422455.0,1000.0,0.0,1.0,1000.0
2.036,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.037,-582422455.0,1000.0,0.0,1.0,1000.0
2.038,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.039,-582422456.0,0.0,0.0,0.0,0.0
2.04,-582422455.0,1000.0,0.0,1.0,1000.0
2.041,-582422455.0,0.0,0.0,0.0,0.0
2.042,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.043,-582422457.0,-1000.0,0.0,-1.0,-1000.0
2.044,-582422456.0,1000.0,0.0,1.0,1000.0
2.045,-582422456.0,0.0,0.0,0.0,0.0
2.046,-582422455.0,1000.0,0.0,1.0,1000.0
2.047,-582422455.0,0.0,0.0,0.0,0.0
2.048,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.049,-582422455.0,1000.0,0.0,1.0,1000.0
2.05,-582422455.0,0.0,0.0,0.0,0.0
2.051,-582422455.0,0.0,0.0,0.0,0.0
2.052,-582422455.0,0.0,0.0,0.0,0.0
2.053,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.054,-582422454.0,2000.0,0.0,2.0,2000.0
2.055,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.056,-582422456.0,0.0,0.0,0.0,0.0
2.057,-582422455.0,1000.0,0.0,1.0,1000.0
2.058,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.059,-582422456.0,0.0,0.0,0.0,0.0
2.06,-582422455.0,1000.0,0.0,1.0,1000.0
2.061,-582422455.0,0.0,0.0,0.0,0.0
2.062,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.063,-582422455.0,1000.0,0.0,1.0,1000.0
2.064,-582422455.0,0.0,0.0,0.0,0.0
2.065,-582422455.0,0.0,0.0,0.0,0.0
2.066,-582422454.0,1000.0,0.0,1.0,1000.0
2.067,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.068,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.069,-582422455.0,1000.0,0.0,1.0,1000.0
2.07,-582422455.0,0.0,0.0,0.0,0.0
2.071,-582422455.0,0.0,0.0,0.0,0.0
2.072,-582422454.0,1000.0,0.0,1.0,1000.0
2.073,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.074,-582422455.0,0.0,0.0,0.0,0.0
2.075,-582422454.0,1000.0,0.0,1.0,1000.0
2.076,-582422454.0,0.0,0.0,0.0,0.0
2.077,-582422454.0,0.0,0.0,0.0,0.0
2.078,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.079,-582422455.0,0.0,0.0,0.0,0.0
2.08,-582422454.0,1000.0,0.0,1.0,1000.0
2.081,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.082,-582422454.0,1000.0,0.0,1.0,1000.0
2.083,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.084,-582422455.0,0.0,0.0,0.0,0.0
2.085,-582422455.0,0.0,0.0,0.0,0.0
2.086,-582422455.0,0.0,0.0,0.0,0.0
2.087,-582422454.0,1000.0,0.0,1.0,1000.0
2.088,-582422454.0,0.0,0.0,0.0,0.0
2.089,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.09,-582422455.0,0.0,0.0,0.0,0.0
2.091,-582422454.0,1000.0,0.0,1.0,1000.0
2.092,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.093,-582422455.0,0.0,0.0,0.0,0.0
2.094,-582422455.0,0.0,0.0,0.0,0.0
2.095,-582422455.0,0.0,0.0,0.0,0.0
2.096,-582422455.0,0.0,0.0,0.0,0.0
2.097,-582422455.0,0.0,0.0,0.0,0.0
2.098,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.099,-582422454.0,2000.0,0.0,2.0,2000.0
2.1,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.101,-582422455.0,0.0,0.0,0.0,0.0
2.102,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.103,-582422455.0,1000.0,0.0,1.0,1000.0
2.104,-582422455.0,0.0,0.0,0.0,0.0
2.105,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.106,-582422456.0,0.0,0.0,0.0,0.0
2.107,-582422456.0,0.0,0.0,0.0,0.0
2.108,-582422455.0,1000.0,0.0,1.0,1000.0
2.109,-582422455.0,0.0,0.0,0.0,0.0
2.11,-582422455.0,0.0,0.0,0.0,0.0
2.111,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.112,-582422455.0,1000.0,0.0,1.0,1000.0
2.113,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.114,-582422457.0,-1000.0,0.0,-1.0,-1000.0
2.115,-582422456.0,1000.0,0.0,1.0,1000.0
2.116,-582422455.0,1000.0,0.0,1.0,1000.0
2.117,-582422455.0,0.0,0.0,0.0,0.0
2.118,-582422455.0,0.0,0.0,0.0,0.0
2.119,-582422455.0,0.0,0.0,0.0,0.0
2.12,-582422455.0,0.0,0.0,0.0,0.0
2.121,-582422455.0,0.0,0.0,0.0,0.0
2.122,-582422455.0,0.0,0.0,0.0,0.0
2.123,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.124,-582422454.0,2000.0,0.0,2.0,2000.0
2.125,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.126,-582422453.0,2000.0,0.0,2.0,2000.0
2.127,-582422454.0,-1000.0,0.0,-1.0,-1000.0
2.128,-582422454.0,0.0,0.0,0.0,0.0
2.129,-582422454.0,0.0,0.0,0.0,0.0
2.13,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.131,-582422456.0,0.0,0.0,0.0,0.0
2.132,-582422456.0,0.0,0.0,0.0,0.0
2.133,-582422455.0,1000.0,0.0,1.0,1000.0
2.134,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.135,-582422455.0,1000.0,0.0,1.0,1000.0
2.136,-582422454.0,1000.0,0.0,1.0,1000.0
2.137,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.138,-582422455.0,0.0,0.0,0.0,0.0
2.139,-582422454.0,1000.0,0.0,1.0,1000.0
2.14,-582422454.0,0.0,0.0,0.0,0.0
2.141,-582422454.0,0.0,0.0,0.0,0.0
2.142,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.143,-582422454.0,1000.0,0.0,1.0,1000.0
2.144,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.145,-582422454.0,1000.0,0.0,1.0,1000.0
2.146,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.147,-582422455.0,0.0,0.0,0.0,0.0
2.148,-582422455.0,0.0,0.0,0.0,0.0
2.149,-582422455.0,0.0,0.0,0.0,0.0
2.15,-582422455.0,0.0,0.0,0.0,0.0
2.151,-582422455.0,0.0,0.0,0.0,0.0
2.152,-582422455.0,0.0,0.0,0.0,0.0
2.153,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.154,-582422456.0,0.0,0.0,0.0,0.0
2.155,-582422456.0,0.0,0.0,0.0,0.0
2.156,-582422455.0,1000.0,0.0,1.0,1000.0
2.157,-582422454.0,1000.0,0.0,1.0,1000.0
2.158,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.159,-582422455.0,1000.0,0.0,1.0,1000.0
2.16,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.161,-582422456.0,0.0,0.0,0.0,0.0
2.162,-582422456.0,0.0,0.0,0.0,0.0
2.163,-582422455.0,1000.0,0.0,1.0,1000.0
2.164,-582422455.0,0.0,0.0,0.0,0.0
2.165,-582422455.0,0.0,0.0,0.0,0.0
2.166,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.167,-582422453.0,3000.0,0.0,3.0,3000.0
2.168,-582422455.0,-2000.0,0.0,-2.0,-2000.0
2.169,-582422455.0,0.0,0.0,0.0,0.0
2.17,-582422455.0,0.0,0.0,0.0,0.0
2.171,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.172,-582422455.0,1000.0,0.0,1.0,1000.0
2.173,-582422454.0,1000.0,0.0,1.0,1000.0
2.174,-582422454.0,0.0,0.0,0.0,0.0
2.175,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.176,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.177,-582422456.0,0.0,0.0,0.0,0.0
2.178,-582422455.0,1000.0,0.0,1.0,1000.0
2.179,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.18,-582422455.0,1000.0,0.0,1.0,1000.0
2.181,-582422455.0,0.0,0.0,0.0,0.0
2.182,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.183,-582422456.0,1000.0,0.0,1.0,1000.0
2.184,-582422456.0,0.0,0.0,0.0,0.0
2.185,-582422455.0,1000.0,0.0,1.0,1000.0
2.186,-582422455.0,0.0,0.0,0.0,0.0
2.187,-582422455.0,0.0,0.0,0.0,0.0
2.188,-582422454.0,1000.0,0.0,1.0,1000.0
2.189,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.19,-582422456.0,0.0,0.0,0.0,0.0
2.191,-582422456.0,0.0,0.0,0.0,0.0
2.192,-582422455.0,1000.0,0.0,1.0,1000.0
2.193,-582422455.0,0.0,0.0,0.0,0.0
2.194,-582422455.0,0.0,0.0,0.0,0.0
2.195,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.196,-582422456.0,0.0,0.0,0.0,0.0
2.197,-582422456.0,0.0,0.0,0.0,0.0
2.198,-582422456.0,0.0,0.0,0.0,0.0
2.199,-582422456.0,0.0,0.0,0.0,0.0
2.2,-582422456.0,0.0,0.0,0.0,0.0
2.201,-582422456.0,0.0,0.0,0.0,0.0
2.202,-582422455.0,1000.0,0.0,1.0,1000.0
2.203,-582422455.0,0.0,0.0,0.0,0.0
2.204,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.205,-582422456.0,0.0,0.0,0.0,0.0
2.206,-582422456.0,0.0,0.0,0.0,0.0
2.207,-582422455.0,1000.0,0.0,1.0,1000.0
2.208,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.209,-582422456.0,0.0,0.0,0.0,0.0
2.21,-582422456.0,0.0,0.0,0.0,0.0
2.211,-582422455.0,1000.0,0.0,1.0,1000.0
2.212,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.213,-582422456.0,0.0,0.0,0.0,0.0
2.214,-582422456.0,0.0,0.0,0.0,0.0
2.215,-582422456.0,0.0,0.0,0.0,0.0
2.216,-582422456.0,0.0,0.0,0.0,0.0
2.217,-582422456.0,0.0,0.0,0.0,0.0
2.218,-582422456.0,0.0,0.0,0.0,0.0
2.219,-582422456.0,0.0,0.0,0.0,0.0
2.22,-582422455.0,1000.0,0.0,1.0,1000.0
2.221,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.222,-582422456.0,0.0,0.0,0.0,0.0
2.223,-582422456.0,0.0,0.0,0.0,0.0
2.224,-582422455.0,1000.0,0.0,1.0,1000.0
2.225,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.226,-582422456.0,1000.0,0.0,1.0,1000.0
2.227,-582422456.0,0.0,0.0,0.0,0.0
2.228,-582422456.0,0.0,0.0,0.0,0.0
2.229,-582422457.0,-1000.0,0.0,-1.0,-1000.0
2.23,-582422457.0,0.0,0.0,0.0,0.0
2.231,-582422455.0,2000.0,0.0,2.0,2000.0
2.232,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.233,-582422455.0,1000.0,0.0,1.0,1000.0
2.234,-582422455.0,0.0,0.0,0.0,0.0
2.235,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.236,-582422456.0,0.0,0.0,0.0,0.0
2.237,-582422455.0,1000.0,0.0,1.0,1000.0
2.238,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.239,-582422455.0,2000.0,0.0,2.0,2000.0
2.24,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.241,-582422455.0,1000.0,0.0,1.0,1000.0
2.242,-582422455.0,0.0,0.0,0.0,0.0
2.243,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.244,-582422456.0,0.0,0.0,0.0,0.0
2.245,-582422455.0,1000.0,0.0,1.0,1000.0
2.246,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.247,-582422455.0,1000.0,0.0,1.0,1000.0
2.248,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.249,-582422456.0,1000.0,0.0,1.0,1000.0
2.25,-582422455.0,1000.0,0.0,1.0,1000.0
2.251,-582422455.0,0.0,0.0,0.0,0.0
2.252,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.253,-582422455.0,1000.0,0.0,1.0,1000.0
2.254,-582422455.0,0.0,0.0,0.0,0.0
2.255,-582422455.0,0.0,0.0,0.0,0.0
2.256,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.257,-582422455.0,1000.0,0.0,1.0,1000.0
2.258,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.259,-582422455.0,1000.0,0.0,1.0,1000.0
2.26,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.261,-582422454.0,2000.0,0.0,2.0,2000.0
2.262,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.263,-582422455.0,0.0,0.0,0.0,0.0
2.264,-582422455.0,0.0,0.0,0.0,0.0
2.265,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.266,-582422455.0,2000.0,0.0,2.0,2000.0
2.267,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.268,-582422456.0,0.0,0.0,0.0,0.0
2.269,-582422455.0,1000.0,0.0,1.0,1000.0
2.27,-582422455.0,0.0,0.0,0.0,0.0
2.271,-582422455.0,0.0,0.0,0.0,0.0
2.272,-582422455.0,0.0,0.0,0.0,0.0
2.273,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.274,-582422456.0,0.0,0.0,0.0,0.0
2.275,-582422457.0,-1000.0,0.0,-1.0,-1000.0
2.276,-582422457.0,0.0,0.0,0.0,0.0
2.277,-582422455.0,2000.0,0.0,2.0,2000.0
2.278,-582422455.0,0.0,0.0,0.0,0.0
2.279,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.28,-582422456.0,0.0,0.0,0.0,0.0
2.281,-582422456.0,0.0,0.0,0.0,0.0
2.282,-582422456.0,0.0,0.0,0.0,0.0
2.283,-582422456.0,0.0,0.0,0.0,0.0
2.284,-582422455.0,1000.0,0.0,1.0,1000.0
2.285,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.286,-582422456.0,1000.0,0.0,1.0,1000.0
2.287,-582422456.0,0.0,0.0,0.0,0.0
2.288,-582422456.0,0.0,0.0,0.0,0.0
2.289,-582422456.0,0.0,0.0,0.0,0.0
2.29,-582422457.0,-1000.0,0.0,-1.0,-1000.0
2.291,-582422455.0,2000.0,0.0,2.0,2000.0
2.292,-582422455.0,0.0,0.0,0.0,0.0
2.293,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.294,-582422455.0,1000.0,0.0,1.0,1000.0
2.295,-582422454.0,1000.0,0.0,1.0,1000.0
2.296,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.297,-582422455.0,0.0,0.0,0.0,0.0
2.298,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.299,-582422455.0,1000.0,0.0,1.0,1000.0
2.3,-582422455.0,0.0,0.0,0.0,0.0
2.301,-582422455.0,0.0,0.0,0.0,0.0
2.302,-582422455.0,0.0,0.0,0.0,0.0
2.303,-582422454.0,1000.0,0.0,1.0,1000.0
2.304,-582422453.0,1000.0,0.0,1.0,1000.0
2.305,-582422455.0,-2000.0,0.0,-2.0,-2000.0
2.306,-582422455.0,0.0,0.0,0.0,0.0
2.307,-582422455.0,0.0,0.0,0.0,0.0
2.308,-582422455.0,0.0,0.0,0.0,0.0
2.309,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.31,-582422456.0,0.0,0.0,0.0,0.0
2.311,-582422455.0,1000.0,0.0,1.0,1000.0
2.312,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.313,-582422455.0,1000.0,0.0,1.0,1000.0
2.314,-582422455.0,0.0,0.0,0.0,0.0
2.315,-582422455.0,0.0,0.0,0.0,0.0
2.316,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.317,-582422455.0,1000.0,0.0,1.0,1000.0
2.318,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.319,-582422455.0,1000.0,0.0,1.0,1000.0
2.32,-582422455.0,0.0,0.0,0.0,0.0
2.321,-582422455.0,0.0,0.0,0.0,0.0
2.322,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.323,-582422455.0,2000.0,0.0,2.0,2000.0
2.324,-582422454.0,1000.0,0.0,1.0,1000.0
2.325,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.326,-582422455.0,1000.0,0.0,1.0,1000.0
2.327,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.328,-582422455.0,1000.0,0.0,1.0,1000.0
2.329,-582422455.0,0.0,0.0,0.0,0.0
2.33,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.331,-582422456.0,0.0,0.0,0.0,0.0
2.332,-582422455.0,1000.0,0.0,1.0,1000.0
2.333,-582422456.0,-1000.0,0.0,-1.0,-1000.0
2.334,-582422455.0,1000.0,0.0,1.0,1000.0
2.335,-582422455.0,0.0,0.0,0.0,0.0
2.336,-582422457.0,-2000.0,0.0,-2.0,-2000.0
2.337,-582422455.0,2000.0,0.0,2.0,2000.0
2.338,-582422454.0,1000.0,0.0,1.0,1000.0
2.339,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.34,-582422455.0,0.0,0.0,0.0,0.0
2.341,-582422454.0,1000.0,0.0,1.0,1000.0
2.342,-582422454.0,0.0,0.0,0.0,0.0
2.343,-582422456.0,-2000.0,0.0,-2.0,-2000.0
2.344,-582422455.0,1000.0,0.0,1.0,1000.0
2.345,-582422453.0,2000.0,0.0,2.0,2000.0
2.346,-582422454.0,-1000.0,0.0,-1.0,-1000.0
2.347,-582422454.0,0.0,0.0,0.0,0.0
2.348,-582422455.0,-1000.0,0.0,-1.0,-1000.0
2.349,-582422454.0,1000.0,0.0,1.0,1000.0
2.35,-582422454.0,0.0,0.0,0.0,0.0
