Time,DRIVE_CURRENT(0),MSPEED(0),DRIVE_FE(0),DPOS(0)
3.85,337.0,-49.49236,-0.01011,115.04846
3.851,332.0,-49.64018,-0.0105,114.99846
3.852,333.0,-49.90435,-0.01062,114.94845
3.853,326.0,-50.06409,-0.01058,114.89846
3.854,331.0,-50.15802,-0.01043,114.84845
3.855,318.0,-50.40264,-0.01005,114.79846
3.856,311.0,-50.48323,-0.00959,114.74846
3.857,311.0,-50.5209,-0.00907,114.69845
3.858,302.0,-50.5805,-0.00849,114.64846
3.859,309.0,-50.36545,-0.00808,114.59845
3.86,314.0,-50.27771,-0.0079,114.54846
3.861,303.0,-50.02928,-0.00775,114.49846
3.862,315.0,-49.9239,-0.00781,114.44845
3.863,318.0,-49.80993,-0.00792,114.39846
3.864,323.0,-49.72696,-0.00824,114.34845
3.865,335.0,-49.59965,-0.00864,114.29846
3.866,318.0,-49.62921,-0.00903,114.24846
3.867,323.0,-49.73555,-0.00928,114.19845
3.868,328.0,-49.81995,-0.00958,114.14846
3.869,328.0,-49.66784,-0.00982,114.09845
3.87,335.0,-49.93439,-0.0099,114.04846
3.871,320.0,-50.12846,-0.00981,113.99846
3.872,304.0,-50.15278,-0.00964,113.94845
3.873,319.0,-50.09842,-0.00954,113.89846
3.874,322.0,-50.15135,-0.00939,113.84845
3.875,319.0,-49.94488,-0.0094,113.79846
3.876,326.0,-49.78657,-0.00961,113.74846
3.877,322.0,-49.67594,-0.00991,113.69845
3.878,344.0,-49.52478,-0.01032,113.64846
3.879,338.0,-49.57867,-0.01083,113.59845
3.88,327.0,-49.57056,-0.01123,113.54846
3.881,326.0,-49.4976,-0.01174,113.49846
3.882,331.0,-49.51334,-0.01222,113.44845
3.883,339.0,-49.67594,-0.01265,113.39846
3.884,349.0,-49.62015,-0.01295,113.34845
3.885,338.0,-49.84999,-0.01312,113.29846
3.886,344.0,-50.03834,-0.01301,113.24846
3.887,313.0,-50.32063,-0.01284,113.19845
3.888,326.0,-50.38881,-0.01244,113.14846
3.889,339.0,-50.34924,-0.01209,113.09845
3.89,331.0,-50.39454,-0.01168,113.04846
3.891,329.0,-50.31538,-0.01142,112.99846
3.892,342.0,-49.84522,-0.01146,112.94845
3.893,321.0,-49.92151,-0.01155,112.89846
3.894,344.0,-49.85952,-0.01164,112.84845
3.895,334.0,-49.83234,-0.01184,112.79846
3.896,339.0,-49.76702,-0.01207,112.74996
3.897,350.0,-49.6974,-0.01236,112.70456
3.898,333.0,-49.60203,-0.01275,112.66227
3.899,320.0,-49.72124,-0.0118,112.62309
3.9,261.0,-49.36934,-0.00809,112.58704
3.901,190.0,-48.63596,-0.00197,112.55412
3.902,133.0,-46.88883,0.0056,112.52435
3.903,61.0,-44.30008,0.01383,112.49776
3.904,41.0,-41.00227,0.02197,112.47435
3.905,7.0,-37.36305,0.02963,112.45417
3.906,-36.0,-33.52928,0.03666,112.43725
3.907,-21.0,-29.56438,0.04291,112.42366
3.908,-60.0,-25.48599,0.04834,112.4135
3.909,-69.0,-21.29507,0.05287,112.407
3.91,-80.0,-17.16948,0.05651,112.40646
3.911,-77.0,-13.16214,0.05957,112.40646
3.912,-88.0,-9.29976,0.06237,112.40646
3.913,-147.0,-5.5275,0.06709,112.40646
3.914,-135.0,-1.41191,0.06898,112.40646
3.915,-91.0,1.80531,0.06743,112.40646
3.916,-68.0,2.54202,0.06487,112.40646
3.917,-72.0,2.03228,0.06274,112.40646
3.918,-82.0,1.26314,0.06141,112.40646
3.919,-94.0,0.67711,0.06067,112.40646
3.92,-111.0,0.43011,0.06023,112.40646
3.921,-127.0,0.49543,0.05975,112.40646
3.922,-131.0,0.63896,0.05913,112.40646
3.923,-134.0,0.70667,0.05843,112.40646
3.924,-126.0,0.82445,0.05762,112.40646
3.925,-139.0,0.86403,0.05675,112.40646
3.926,-147.0,0.88024,0.05588,112.40646
3.927,-158.0,0.82731,0.05503,112.40646
3.928,-167.0,0.75483,0.05428,112.40646
3.929,-172.0,0.74816,0.05353,112.40646
3.93,-164.0,0.68998,0.05283,112.40646
3.931,-188.0,0.70381,0.05213,112.40646
3.932,-191.0,0.78678,0.05136,112.40646
3.933,-200.0,0.81873,0.05054,112.40646
3.934,-196.0,0.89073,0.04966,112.40646
3.935,-201.0,0.85068,0.0488,112.40646
3.936,-198.0,0.83065,0.04797,112.40646
3.937,-206.0,0.77105,0.04719,112.40646
3.938,-206.0,0.73624,0.04645,112.40646
3.939,-220.0,0.84257,0.04562,112.40646
3.94,-212.0,0.89073,0.04474,112.40646
3.941,-220.0,1.0705,0.04369,112.40646
3.942,-223.0,1.23835,0.04249,112.40646
3.943,-207.0,1.47057,0.04103,112.40646
3.944,-203.0,1.6284,0.03943,112.40646
3.945,-191.0,1.68848,0.03775,112.40646
3.946,-203.0,1.68705,0.03606,112.40646
3.947,-210.0,1.6818,0.03437,112.40646
3.948,-199.0,1.63317,0.03272,112.40646
3.949,-201.0,1.5645,0.03114,112.40646
3.95,-187.0,1.5049,0.02963,112.40646
3.951,-209.0,1.38521,0.02823,112.40646
3.952,-186.0,1.30558,0.02694,112.40646
3.953,-202.0,1.26696,0.02565,112.40646
3.954,-205.0,1.16873,0.02448,112.40646
3.955,-189.0,1.04713,0.02341,112.40646
3.956,-198.0,0.9923,0.02241,112.40646
3.957,-224.0,0.89455,0.0215,112.40646
3.958,-186.0,0.86355,0.02064,112.40646
3.959,-202.0,0.81968,0.0198,112.40646
3.96,-213.0,0.7782,0.01903,112.40646
3.961,-183.0,0.79679,0.01824,112.40646
3.962,-208.0,0.71669,0.0175,112.40646
3.963,-219.0,0.68426,0.01682,112.40646
3.964,-187.0,0.63181,0.01618,112.40646
3.965,-215.0,0.55075,0.01561,112.40646
3.966,-189.0,0.49877,0.01512,112.40646
3.967,-213.0,0.47112,0.01464,112.40646
3.968,-213.0,0.41342,0.01422,112.40646
3.969,-190.0,0.33712,0.01388,112.40646
3.97,-221.0,0.27895,0.01358,112.40646
3.971,-224.0,0.22697,0.01335,112.40646
3.972,-212.0,0.21172,0.01315,112.40646
3.973,-220.0,0.20218,0.01294,112.40646
3.974,-225.0,0.19741,0.01275,112.40646
3.975,-206.0,0.17929,0.01256,112.40646
3.976,-213.0,0.14734,0.01239,112.40646
3.977,-222.0,0.14114,0.01226,112.40646
3.978,-225.0,0.16022,0.01211,112.40646
3.979,-242.0,0.144,0.01196,112.40646
3.98,-243.0,0.13685,0.01182,112.40646
3.981,-232.0,0.14019,0.01169,112.40646
3.982,-224.0,0.13018,0.01155,112.40646
3.983,-226.0,0.12779,0.01142,112.40646
3.984,-227.0,0.16069,0.01127,112.40646
3.985,-242.0,0.15116,0.01112,112.40646
3.986,-246.0,0.16832,0.01095,112.40646
3.987,-223.0,0.16451,0.01079,112.40646
3.988,-245.0,0.17834,0.01061,112.40646
3.989,-237.0,0.18358,0.01042,112.40646
3.99,-228.0,0.18597,0.01023,112.40646
3.991,-243.0,0.19598,0.01004,112.40646
3.992,-244.0,0.20504,0.00984,112.40646
3.993,-240.0,0.22984,0.00961,112.40646
3.994,-249.0,0.247,0.00937,112.40646
3.995,-244.0,0.2265,0.00914,112.40646
3.996,-232.0,0.22697,0.00891,112.40646
3.997,-230.0,0.25415,0.00866,112.40646
3.998,-253.0,0.27037,0.00838,112.40646
3.999,-233.0,0.27514,0.00812,112.40646
4.0,-247.0,0.26226,0.00786,112.40646
4.001,-244.0,0.27657,0.00759,112.40646
4.002,-235.0,0.25797,0.00732,112.40646
4.003,-241.0,0.24128,0.00707,112.40646
4.004,-249.0,0.25558,0.00681,112.40646
4.005,-228.0,0.24939,0.00657,112.40646
4.006,-238.0,0.21839,0.00635,112.40646
4.007,-241.0,0.18787,0.00616,112.40646
4.008,-252.0,0.16069,0.00599,112.40646
4.009,-232.0,0.1688,0.00583,112.40646
4.01,-252.0,0.13781,0.00568,112.40646
4.011,-253.0,0.10967,0.00557,112.40646
4.012,-232.0,0.11921,0.00546,112.40646
4.013,-258.0,0.12207,0.00533,112.40646
4.014,-245.0,0.11587,0.00522,112.40646
4.015,-239.0,0.11587,0.0051,112.40646
4.016,-255.0,0.09012,0.00501,112.40646
4.017,-251.0,0.09012,0.00491,112.40646
4.018,-254.0,0.08488,0.00482,112.40646
4.019,-224.0,0.09298,0.00474,112.40646
4.02,-258.0,0.07439,0.00466,112.40646
4.021,-258.0,0.09775,0.00456,112.40646
4.022,-237.0,0.09251,0.00447,112.40646
4.023,-257.0,0.09155,0.00438,112.40646
4.024,-260.0,0.09441,0.00429,112.40646
4.025,-251.0,0.08297,0.00421,112.40646
4.026,-246.0,0.08011,0.00413,112.40646
4.027,-253.0,0.06008,0.00405,112.40646
4.028,-260.0,0.08774,0.00397,112.40646
4.029,-255.0,0.07868,0.0039,112.40646
4.03,-246.0,0.07725,0.00383,112.40646
4.031,-257.0,0.06676,0.00376,112.40646
4.032,-261.0,0.09012,0.00367,112.40646
4.033,-260.0,0.09441,0.00357,112.40646
4.034,-264.0,0.0844,0.00348,112.40646
4.035,-266.0,0.06437,0.00341,112.40646
4.036,-245.0,0.06533,0.00336,112.40646
4.037,-249.0,0.07868,0.00328,112.40646
4.038,-242.0,0.08821,0.00319,112.40646
4.039,-255.0,0.07439,0.00311,112.40646
4.04,-262.0,0.07439,0.00304,112.40646
4.041,-271.0,0.09823,0.00294,112.40646
4.042,-266.0,0.07486,0.00286,112.40646
4.043,-255.0,0.07057,0.0028,112.40646
4.044,-255.0,0.07534,0.00272,112.40646
4.045,-240.0,0.08821,0.00264,112.40646
4.046,-263.0,0.06199,0.00256,112.40646
4.047,-245.0,0.06914,0.0025,112.40646
4.048,-258.0,0.06676,0.00243,112.40646
4.049,-280.0,0.07391,0.00236,112.40646
4.05,-257.0,0.06866,0.0023,112.40646
4.051,-253.0,0.07677,0.00221,112.40646
4.052,-257.0,0.07248,0.00214,112.40646
4.053,-263.0,0.07677,0.00206,112.40646
4.054,-247.0,0.06151,0.002,112.40646
4.055,-272.0,0.05531,0.00195,112.40646
4.056,-249.0,0.07439,0.00188,112.40646
4.057,-253.0,0.0782,0.00179,112.40646
4.058,-253.0,0.0639,0.00173,112.40646
4.059,-261.0,0.06008,0.00167,112.40646
4.06,-264.0,0.07582,0.00159,112.40646
4.061,-262.0,0.05674,0.00154,112.40646
4.062,-260.0,0.06294,0.00147,112.40646
4.063,-263.0,0.06294,0.00141,112.40646
4.064,-253.0,0.07582,0.00134,112.40646
4.065,-267.0,0.0577,0.00127,112.40646
4.066,-260.0,0.04816,0.00122,112.40646
4.067,-271.0,0.05436,0.00117,112.40646
4.068,-247.0,0.04625,0.00113,112.40646
4.069,-258.0,0.05627,0.00107,112.40646
4.07,-257.0,0.04625,0.00103,112.40646
4.071,-251.0,0.03242,0.00099,112.40646
4.072,-262.0,0.04244,0.00094,112.40646
4.073,-265.0,0.05007,0.0009,112.40646
4.074,-258.0,0.0515,0.00085,112.40646
4.075,-256.0,0.03099,0.00081,112.40646
4.076,-239.0,0.02337,0.00079,112.40646
4.077,-272.0,0.02718,0.00076,112.40646
4.078,-259.0,0.03719,0.00073,112.40646
4.079,-264.0,0.03719,0.00069,112.40646
4.08,-252.0,0.04816,0.00065,112.40646
4.081,-264.0,0.02003,0.00062,112.40646
4.082,-272.0,0.02193,0.0006,112.40646
4.083,-262.0,0.03719,0.00057,112.40646
4.084,-254.0,0.02909,0.00054,112.40646
4.085,-273.0,0.02098,0.00051,112.40646
4.086,-253.0,0.03242,0.00048,112.40646
4.087,-256.0,0.0453,0.00044,112.40646
4.088,-267.0,0.0267,0.0004,112.40646
4.089,-265.0,0.02098,0.00038,112.40646
4.09,-254.0,0.0267,0.00036,112.40646
4.091,-253.0,0.04816,0.00032,112.40646
4.092,-264.0,0.03433,0.00028,112.40646
4.093,-256.0,0.01955,0.00026,112.40646
4.094,-258.0,0.03147,0.00022,112.40646
4.095,-257.0,0.0329,0.00019,112.40646
4.096,-260.0,0.03386,0.00016,112.40646
4.097,-251.0,0.03433,0.00013,112.40646
4.098,-248.0,0.02956,9.39369e-05,112.40646
4.099,-269.0,0.02623,6.81877e-05,112.40646
4.1,-254.0,0.02575,4.29153e-05,112.40646
4.101,-267.0,0.03242,1.14441e-05,112.40646
4.102,-258.0,0.03815,-2.09808e-05,112.40646
4.103,-254.0,0.03338,-6.24657e-05,112.40646
4.104,-259.0,0.03099,-9.01222e-05,112.40646
4.105,-243.0,0.0267,-0.00012,112.40646
4.106,-253.0,0.01383,-0.00013,112.40646
4.107,-260.0,0.02813,-0.00016,112.40646
4.108,-255.0,0.03576,-0.0002,112.40646
4.109,-246.0,0.02575,-0.00022,112.40646
4.11,-256.0,0.01764,-0.00024,112.40646
4.111,-253.0,0.00906,-0.00025,112.40646
4.112,-258.0,0.02098,-0.00027,112.40646
4.113,-261.0,0.02575,-0.00029,112.40646
4.114,-247.0,0.01764,-0.00031,112.40646
4.115,-259.0,0.00811,-0.00032,112.40646
4.116,-262.0,0.0205,-0.00034,112.40646
4.117,-256.0,0.0248,-0.00036,112.40646
4.118,-242.0,0.01574,-0.00038,112.40646
4.119,-249.0,0.00954,-0.00039,112.40646
4.12,-262.0,0.0186,-0.00042,112.40646
4.121,-262.0,0.00763,-0.00042,112.40646
4.122,-245.0,0.01335,-0.00043,112.40646
4.123,-257.0,0.00668,-0.00044,112.40646
4.124,-249.0,0.01812,-0.00045,112.40646
4.125,-256.0,0.01669,-0.00048,112.40646
4.126,-240.0,0.0062,-0.00048,112.40646
4.127,-265.0,0.01431,-0.0005,112.40646
4.128,-253.0,0.00763,-0.0005,112.40646
4.129,-258.0,0.02193,-0.00052,112.40646
4.13,-253.0,0.01287,-0.00054,112.40646
4.131,-254.0,0.00048,-0.00053,112.40646
4.132,-262.0,0.02575,-0.00056,112.40646
4.133,-257.0,0.0205,-0.00058,112.40646
4.134,-243.0,0.00572,-0.00059,112.40646
4.135,-246.0,0.01574,-0.00061,112.40646
4.136,-243.0,0.00238,-0.00061,112.40646
4.137,-243.0,0.02098,-0.00062,112.40646
4.138,-258.0,0.00238,-0.00064,112.40646
4.139,-255.0,0.00954,-0.00064,112.40646
4.14,-232.0,0.01383,-0.00065,112.40646
4.141,-246.0,-0.00429,-0.00065,112.40646
4.142,-258.0,0.04196,-0.00068,112.40646
4.143,-245.0,0.00477,-0.0007,112.40646
4.144,-254.0,-0.01144,-0.00069,112.40646
4.145,-240.0,0.03719,-0.00072,112.40646
4.146,-251.0,0.00811,-0.00073,112.40646
4.147,-245.0,-0.00525,-0.00072,112.40646
4.148,-251.0,0.01383,-0.00074,112.40646
4.149,-247.0,0.00668,-0.00075,112.40646
4.15,-240.0,0.00954,-0.00076,112.40646
4.151,-248.0,0.00429,-0.00076,112.40646
4.152,-251.0,0.01478,-0.00077,112.40646
4.153,-243.0,0.01907,-0.00079,112.40646
4.154,-244.0,0.00572,-0.00079,112.40646
4.155,-251.0,0.01669,-0.00082,112.40646
4.156,-244.0,-0.00381,-0.00082,112.40646
4.157,-242.0,0.00572,-0.00082,112.40646
4.158,-255.0,0.00238,-0.00082,112.40646
4.159,-249.0,0.01287,-0.00082,112.40646
4.16,-245.0,0.00811,-0.00084,112.40646
4.161,-257.0,0.00095,-0.00084,112.40646
4.162,-242.0,0.01144,-0.00085,112.40646
4.163,-257.0,0.0062,-0.00086,112.40646
4.164,-249.0,0.01001,-0.00087,112.40646
4.165,-251.0,0.00143,-0.00087,112.40646
4.166,-262.0,0.0,-0.00087,112.40646
4.167,-254.0,0.00811,-0.00088,112.40646
4.168,-239.0,0.02289,-0.0009,112.40646
4.169,-245.0,-0.01335,-0.0009,112.40646
4.17,-252.0,0.00238,-0.0009,112.40646
4.171,-238.0,0.02909,-0.00092,112.40646
4.172,-250.0,-0.00381,-0.00093,112.40646
4.173,-253.0,0.00477,-0.00091,112.40646
4.174,-240.0,0.01574,-0.00093,112.40646
4.175,-247.0,-0.00715,-0.00093,112.40646
4.176,-252.0,-0.00429,-0.00093,112.40646
4.177,-248.0,0.0186,-0.00095,112.40646
4.178,-237.0,0.00429,-0.00095,112.40646
4.179,-248.0,-0.00191,-0.00095,112.40646
4.18,-243.0,0.01001,-0.00095,112.40646
4.181,-246.0,-0.00143,-0.00096,112.40646
4.182,-246.0,0.00381,-0.00096,112.40646
4.183,-250.0,0.0,-0.00096,112.40646
4.184,-249.0,-0.00048,-0.00095,112.40646
4.185,-244.0,0.02146,-0.00098,112.40646
4.186,-222.0,-0.01717,-0.00097,112.40646
4.187,-230.0,-0.00668,-0.00096,112.40646
4.188,-253.0,0.02956,-0.00099,112.40646
4.189,-234.0,-0.0062,-0.00099,112.40646
4.19,-235.0,0.00525,-0.00099,112.40646
4.191,-247.0,0.00334,-0.00098,112.40646
4.192,-224.0,0.00191,-0.00098,112.40646
4.193,-239.0,0.00572,-0.001,112.40646
4.194,-244.0,0.00191,-0.00101,112.40646
4.195,-229.0,-0.00286,-0.001,112.40646
4.196,-244.0,0.00381,-0.001,112.40646
4.197,-239.0,-0.00191,-0.00099,112.40646
4.198,-239.0,0.03052,-0.00102,112.40646
4.199,-240.0,-0.00858,-0.00103,112.40646
4.2,-235.0,-0.01287,-0.00101,112.40646
4.201,-229.0,0.01478,-0.00102,112.40646
4.202,-251.0,-0.01097,-0.00102,112.40646
4.203,-252.0,0.01383,-0.00103,112.40646
4.204,-250.0,-0.00238,-0.00102,112.40646
4.205,-246.0,-0.00572,-0.00101,112.40646
4.206,-247.0,0.02909,-0.00103,112.40646
4.207,-235.0,-0.01287,-0.00103,112.40646
4.208,-248.0,0.00906,-0.00104,112.40646
4.209,-231.0,-0.00572,-0.00103,112.40646
4.21,-246.0,0.00429,-0.00104,112.40646
4.211,-242.0,-0.00858,-0.00104,112.40646
4.212,-230.0,-0.01144,-0.00102,112.40646
4.213,-239.0,0.04196,-0.00106,112.40646
4.214,-238.0,-0.02384,-0.00104,112.40646
4.215,-231.0,0.01383,-0.00104,112.40646
4.216,-243.0,0.01144,-0.00107,112.40646
4.217,-255.0,-0.02146,-0.00105,112.40646
4.218,-249.0,0.01574,-0.00106,112.40646
4.219,-247.0,-0.00381,-0.00104,112.40646
4.22,-243.0,0.02098,-0.00106,112.40646
4.221,-249.0,-0.01287,-0.00106,112.40646
4.222,-245.0,-0.01192,-0.00106,112.40646
4.223,-248.0,0.02146,-0.00108,112.40646
4.224,-238.0,-0.01907,-0.00105,112.40646
4.225,-235.0,0.01335,-0.00106,112.40646
4.226,-244.0,0.00381,-0.00106,112.40646
4.227,-237.0,-0.00858,-0.00105,112.40646
4.228,-236.0,0.01526,-0.00108,112.40646
4.229,-242.0,-0.01335,-0.00107,112.40646
4.23,-240.0,0.00715,-0.00107,112.40646
4.231,-235.0,-0.00334,-0.00107,112.40646
4.232,-238.0,-0.00334,-0.00106,112.40646
4.233,-224.0,0.01431,-0.00107,112.40646
4.234,-232.0,-0.01335,-0.00107,112.40646
4.235,-246.0,-0.01001,-0.00106,112.40646
4.236,-242.0,0.03195,-0.00108,112.40646
4.237,-231.0,-0.00525,-0.00108,112.40646
4.238,-227.0,-0.01431,-0.00106,112.40646
4.239,-231.0,0.01574,-0.00108,112.40646
4.24,-241.0,-0.02289,-0.00108,112.40646
4.241,-245.0,0.00334,-0.00107,112.40646
4.242,-235.0,0.00477,-0.00106,112.40646
4.243,-208.0,0.00429,-0.00106,112.40646
4.244,-231.0,0.00811,-0.00108,112.40646
4.245,-237.0,-0.00095,-0.00108,112.40646
4.246,-217.0,-0.01097,-0.00108,112.40646
4.247,-224.0,0.0,-0.00108,112.40646
4.248,-238.0,-0.00572,-0.00107,112.40646
4.249,-238.0,0.01335,-0.00107,112.40646
4.25,-218.0,0.01144,-0.00108,112.40646
4.251,-237.0,-0.01812,-0.00107,112.40646
4.252,-244.0,-0.00238,-0.00107,112.40646
4.253,-227.0,0.0124,-0.00108,112.40646
4.254,-226.0,0.00572,-0.00109,112.40646
4.255,-221.0,-0.02241,-0.00107,112.40646
4.256,-237.0,-0.00811,-0.00106,112.40646
4.257,-238.0,0.03195,-0.00108,112.40646
4.258,-244.0,-0.00191,-0.00108,112.40646
4.259,-240.0,-0.00191,-0.00107,112.40646
4.26,-232.0,-0.00286,-0.00107,112.40646
4.261,-230.0,0.00668,-0.00109,112.40646
4.262,-225.0,-0.02241,-0.00108,112.40646
4.263,-230.0,0.00191,-0.00107,112.40646
4.264,-239.0,0.01001,-0.00108,112.40646
4.265,-238.0,-0.00858,-0.00105,112.40646
4.266,-233.0,0.02146,-0.00108,112.40646
4.267,-231.0,0.00238,-0.00109,112.40646
4.268,-237.0,-0.0267,-0.00108,112.40646
4.269,-220.0,0.00429,-0.00108,112.40646
4.27,-232.0,-0.01097,-0.00106,112.40646
4.271,-209.0,0.01955,-0.00106,112.40646
4.272,-224.0,-0.01335,-0.00106,112.40646
4.273,-226.0,0.02241,-0.00108,112.40646
4.274,-238.0,-0.00429,-0.00109,112.40646
4.275,-230.0,-0.02766,-0.00106,112.40646
4.276,-208.0,0.02766,-0.00108,112.40646
4.277,-224.0,-0.01526,-0.00107,112.40646
4.278,-225.0,0.00477,-0.00107,112.40646
4.279,-225.0,0.0062,-0.00108,112.40646
4.28,-231.0,0.0062,-0.00109,112.40646
4.281,-220.0,-0.01431,-0.00107,112.40646
4.282,-232.0,-0.00715,-0.00106,112.40646
4.283,-220.0,0.01764,-0.00107,112.40646
4.284,-234.0,-0.00143,-0.00107,112.40646
4.285,-225.0,0.00143,-0.00108,112.40646
4.286,-235.0,-0.01478,-0.00107,112.40646
4.287,-219.0,0.0062,-0.00108,112.40646
4.288,-229.0,-0.00906,-0.00107,112.40646
4.289,-209.0,-0.00286,-0.00105,112.40646
4.29,-235.0,0.02623,-0.00108,112.40646
4.291,-224.0,-0.02146,-0.00108,112.40646
4.292,-231.0,-0.00572,-0.00107,112.40646
4.293,-227.0,0.00954,-0.00106,112.40646
4.294,-203.0,0.00048,-0.00107,112.40646
4.295,-224.0,-0.02289,-0.00106,112.40646
4.296,-233.0,0.02146,-0.00107,112.40646
4.297,-211.0,-0.0062,-0.00106,112.40646
4.298,-226.0,-0.01478,-0.00105,112.40646
4.299,-235.0,0.01907,-0.00105,112.40646
4.3,-217.0,0.01192,-0.00107,112.40646
4.301,-226.0,-0.0329,-0.00105,112.40646
4.302,-229.0,0.01574,-0.00106,112.40646
4.303,-230.0,-0.00381,-0.00106,112.40646
4.304,-225.0,-0.00286,-0.00105,112.40646
4.305,-227.0,0.01431,-0.00106,112.40646
4.306,-215.0,0.00668,-0.00107,112.40646
4.307,-218.0,-0.01955,-0.00107,112.40646
4.308,-199.0,0.00381,-0.00106,112.40646
4.309,-227.0,0.00668,-0.00107,112.40646
4.31,-220.0,-0.01144,-0.00106,112.40646
4.311,-218.0,0.00429,-0.00105,112.40646
4.312,-231.0,-0.00143,-0.00106,112.40646
4.313,-229.0,0.00286,-0.00106,112.40646
4.314,-218.0,-0.01526,-0.00104,112.40646
4.315,-218.0,0.02289,-0.00105,112.40646
4.316,-215.0,-0.00811,-0.00107,112.40646
4.317,-224.0,-0.01621,-0.00105,112.40646
4.318,-206.0,0.01621,-0.00105,112.40646
4.319,-212.0,-0.00334,-0.00105,112.40646
4.32,-225.0,-0.00095,-0.00107,112.40646
4.321,-225.0,-0.00286,-0.00105,112.40646
4.322,-198.0,0.00763,-0.00105,112.40646
4.323,-219.0,-0.00811,-0.00105,112.40646
4.324,-220.0,-0.00191,-0.00105,112.40646
4.325,-209.0,-0.00334,-0.00105,112.40646
4.326,-219.0,0.01144,-0.00106,112.40646
4.327,-226.0,-0.00811,-0.00105,112.40646
4.328,-236.0,-0.00477,-0.00105,112.40646
4.329,-218.0,0.00668,-0.00105,112.40646
4.33,-206.0,-0.00095,-0.00105,112.40646
4.331,-221.0,-0.00763,-0.00105,112.40646
4.332,-225.0,0.00858,-0.00105,112.40646
4.333,-220.0,-0.00095,-0.00105,112.40646
4.334,-217.0,-0.01001,-0.00104,112.40646
4.335,-199.0,0.02098,-0.00105,112.40646
4.336,-230.0,-0.01669,-0.00105,112.40646
4.337,-191.0,0.00572,-0.00104,112.40646
4.338,-217.0,-0.00334,-0.00105,112.40646
4.339,-215.0,-0.00572,-0.00104,112.40646
4.34,-203.0,-0.00334,-0.00104,112.40646
4.341,-218.0,-0.00906,-0.00104,112.40646
4.342,-207.0,0.02146,-0.00105,112.40646
4.343,-221.0,-0.02098,-0.00103,112.40646
4.344,-215.0,0.00906,-0.00103,112.40646
4.345,-205.0,0.00381,-0.00105,112.40646
4.346,-226.0,-0.01335,-0.00103,112.40646
4.347,-199.0,0.01049,-0.00102,112.40646
4.348,-209.0,0.00811,-0.00105,112.40646
4.349,-219.0,-0.01335,-0.00104,112.40646
4.35,-221.0,-0.00525,-0.00104,112.40646
4.351,-200.0,-0.01049,-0.00101,112.40646
4.352,-221.0,0.01192,-0.00103,112.40646
4.353,-194.0,-0.01144,-0.00102,112.40646
4.354,-224.0,0.00525,-0.00103,112.40646
4.355,-211.0,0.00763,-0.00102,112.40646
4.356,-213.0,-0.00286,-0.00102,112.40646
4.357,-223.0,0.00095,-0.00103,112.40646
4.358,-211.0,-0.01097,-0.00102,112.40646
4.359,-220.0,0.00429,-0.00103,112.40646
4.36,-217.0,0.00429,-0.00103,112.40646
4.361,-195.0,-0.00429,-0.00102,112.40646
4.362,-220.0,-0.00286,-0.00103,112.40646
4.363,-203.0,0.01144,-0.00103,112.40646
4.364,-205.0,-0.01097,-0.00102,112.40646
4.365,-217.0,-0.01001,-0.00101,112.40646
4.366,-208.0,0.03338,-0.00104,112.40646
4.367,-212.0,-0.03147,-0.00102,112.40646
4.368,-217.0,-0.00477,-0.00101,112.40646
4.369,-221.0,0.02813,-0.00103,112.40646
4.37,-203.0,-0.01669,-0.00102,112.40646
4.371,-210.0,0.00238,-0.00103,112.40646
4.372,-203.0,-0.00572,-0.00101,112.40646
4.373,-219.0,0.0,-0.00101,112.40646
4.374,-197.0,0.01192,-0.00101,112.40646
4.375,-211.0,-0.00906,-0.00103,112.40646
4.376,-215.0,0.00095,-0.00102,112.40646
4.377,-214.0,0.00381,-0.00103,112.40646
4.378,-193.0,-0.00858,-0.00101,112.40646
4.379,-207.0,0.00763,-0.00102,112.40646
4.38,-198.0,0.00191,-0.00102,112.40646
4.381,-202.0,-0.01287,-0.00103,112.40646
4.382,-209.0,-0.00858,-0.00102,112.40646
4.383,-213.0,0.01764,-0.00103,112.40646
4.384,-217.0,-0.01335,-0.001,112.40646
4.385,-208.0,0.01335,-0.00101,112.40646
4.386,-192.0,0.00668,-0.00103,112.40646
4.387,-216.0,-0.03433,-0.001,112.40646
4.388,-219.0,0.03529,-0.00103,112.40646
4.389,-204.0,-0.03147,-0.001,112.40646
4.39,-213.0,0.00715,-0.00099,112.40646
4.391,-197.0,0.02289,-0.00103,112.40646
4.392,-196.0,-0.0248,-0.00101,112.40646
4.393,-189.0,-0.00143,-0.00101,112.40646
4.394,-196.0,0.00811,-0.00102,112.40646
4.395,-208.0,-0.0205,-0.001,112.40646
4.396,-192.0,0.0267,-0.001,112.40646
4.397,-206.0,-0.00238,-0.00102,112.40646
4.398,-201.0,-0.02432,-0.00099,112.40646
4.399,-195.0,0.02623,-0.00101,112.40646
4.4,-215.0,-0.0186,-0.001,112.40646
4.401,-207.0,0.00477,-0.001,112.40646
4.402,-194.0,0.00811,-0.001,112.40646
4.403,-217.0,-0.00954,-0.00101,112.40646
4.404,-212.0,-0.00525,-0.00099,112.40646
4.405,-205.0,0.01001,-0.001,112.40646
4.406,-202.0,-0.00572,-0.00101,112.40646
4.407,-203.0,-0.01764,-0.00099,112.40646
4.408,-197.0,0.02527,-0.001,112.40646
4.409,-207.0,-0.01287,-0.00099,112.40646
